Salt,Temperature_C,Molality_molkg,Pressure_MPa,m_free_K,m_free_Cl,m_free_Na,m_free_Mg,m_free_SO4,m_free_Ca,m_free_NH4,m_free_CO3,m_pair_KSO4,m_pair_NaSO4,m_pair_MgSO4,m_pair_CaSO4,m_pair_NaCO3,m_pair_MgCO3,m_pair_CaCO3,m_pair_NH4SO4,I_eff,I_formal
K2SO4,25.0,0.02499,308.7,0.04690357426710402,0.0,0.0,0.0,0.02191345461168891,0.0,0.0,0.0,0.003076425951201498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06881715178433973,0.07497
K2SO4,25.0,0.02499,353.0,0.04690357426710402,0.0,0.0,0.0,0.02191345461168891,0.0,0.0,0.0,0.003076425951201498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06881715178433973,0.07497
K2SO4,25.0,0.02499,416.2,0.04690357426710402,0.0,0.0,0.0,0.02191345461168891,0.0,0.0,0.0,0.003076425951201498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06881715178433973,0.07497
K2SO4,25.0,0.09842,0.1,0.17344791750789776,0.0,0.0,0.0,0.07502775186399264,0.0,0.0,0.0,0.023392083347323404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2484757453249752,0.29525999999999997
K2SO4,25.0,0.09842,58.3,0.17284211544088934,0.0,0.0,0.0,0.07442191014055882,0.0,0.0,0.0,0.02399788561104602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2472641174494704,0.29525999999999997
K2SO4,25.0,0.09842,105.5,0.17244746332120672,0.0,0.0,0.0,0.07402722537207358,0.0,0.0,0.0,0.024392537892187996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24647479352443682,0.29525999999999997
K2SO4,25.0,0.09842,136.8,0.17244746332120672,0.0,0.0,0.0,0.07402722537207358,0.0,0.0,0.0,0.024392537892187996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24647479352443682,0.29525999999999997
K2SO4,25.0,0.09842,163.3,0.17244746332120672,0.0,0.0,0.0,0.07402722537207358,0.0,0.0,0.0,0.024392537892187996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24647479352443682,0.29525999999999997
K2SO4,25.0,0.09842,188.5,0.17244746332120672,0.0,0.0,0.0,0.07402722537207358,0.0,0.0,0.0,0.024392537892187996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24647479352443682,0.29525999999999997
K2SO4,25.0,0.09842,214.5,0.17244746332120672,0.0,0.0,0.0,0.07402722537207358,0.0,0.0,0.0,0.024392537892187996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24647479352443682,0.29525999999999997
