Salt,Temperature_C,Molality_molkg,Pressure_MPa,m_free_K,m_free_Cl,m_free_Na,m_free_Mg,m_free_SO4,m_free_NH4,m_free_Ca,m_pair_KSO4,m_pair_NaSO4,m_pair_MgSO4,I_eff,I_formal
K2SO4,25.0,0.01,56.2,0.0200000000621023,0.0,0.0,0.0,0.0099999584060392,0.0,0.0,0.0,0.0,0.0,0.0300000891952871,0.03
K2SO4,25.0,0.01,108.8,0.0200000000724342,0.0,0.0,0.0,0.0099999577166045,0.0,0.0,0.0,0.0,0.0,0.0300001164957665,0.03
K2SO4,25.0,0.01,156.5,0.0200000000826732,0.0,0.0,0.0,0.0099999536161001,0.0,0.0,0.0,0.0,0.0,0.0300001367162036,0.03
K2SO4,25.0,0.01,209.6,0.0200000000947794,0.0,0.0,0.0,0.0099999456002369,0.0,0.0,0.0,0.0,0.0,0.0300001542891122,0.03
K2SO4,25.0,0.01,235.8,0.0200000001008875,0.0,0.0,0.0,0.0099999403170879,0.0,0.0,0.0,0.0,0.0,0.0300001606777668,0.03
K2SO4,25.0,0.01,261.0,0.0200000001067252,0.0,0.0,0.0,0.0099999344134671,0.0,0.0,0.0,0.0,0.0,0.0300001650747499,0.03
K2SO4,25.0,0.01,273.4,0.0200000001095471,0.0,0.0,0.0,0.0099999312202395,0.0,0.0,0.0,0.0,0.0,0.0300001665215446,0.03
K2SO4,25.0,0.01,303.7,0.020000000116168,0.0,0.0,0.0,0.0099999226678499,0.0,0.0,0.0,0.0,0.0,0.0300001677950177,0.03
K2SO4,25.0,0.01,369.8,0.0200000001279996,0.0,0.0,0.0,0.0099999011411867,0.0,0.0,0.0,0.0,0.0,0.0300001575839685,0.03
K2SO4,25.0,0.01061,0.1,0.021220000056578,0.0,0.0,0.0,0.0106099506460256,0.0,0.0,0.0,0.0,0.0,0.0318300493130634,0.03183
K2SO4,25.0,0.02499,0.1,0.0499800001609306,0.0,0.0,0.0,0.0249899166557528,0.0,0.0,0.0,0.0,0.0,0.0749700121152895,0.07497
K2SO4,25.0,0.02499,54.0,0.0499800001831878,0.0,0.0,0.0,0.024989924469229,0.0,0.0,0.0,0.0,0.0,0.07497005247157,0.07497
K2SO4,25.0,0.02499,106.7,0.0499800002111999,0.0,0.0,0.0,0.0249899223724424,0.0,0.0,0.0,0.0,0.0,0.07497007940128,0.07497
K2SO4,25.0,0.02499,172.0,0.0499800002516632,0.0,0.0,0.0,0.0249899103230279,0.0,0.0,0.0,0.0,0.0,0.0749701002600478,0.07497
K2SO4,25.0,0.02499,243.0,0.0499800003008774,0.0,0.0,0.0,0.0249898864846569,0.0,0.0,0.0,0.0,0.0,0.0749701072636338,0.07497
K2SO4,25.0,0.02499,259.9,0.0499800003129708,0.0,0.0,0.0,0.024989879219913,0.0,0.0,0.0,0.0,0.0,0.0749701061706735,0.07497
K2SO4,25.0,0.02499,285.9,0.0499800003314445,0.0,0.0,0.0,0.0249898669498262,0.0,0.0,0.0,0.0,0.0,0.0749701021561359,0.07497
K2SO4,25.0,0.02499,308.7,0.0499800003471793,0.0,0.0,0.0,0.0249898552233069,0.0,0.0,0.0,0.0,0.0,0.0749700961854841,0.07497
K2SO4,25.0,0.02499,353.0,0.0499800003750042,0.0,0.0,0.0,0.0249898305953357,0.0,0.0,0.0,0.0,0.0,0.0749700778449547,0.07497
K2SO4,25.0,0.02499,416.2,0.0499800004032816,0.0,0.0,0.0,0.0249897947734286,0.0,0.0,0.0,0.0,0.0,0.0749700376192919,0.07497
K2SO4,25.0,0.09842,0.1,0.1968400009094004,0.0,0.0,0.0,0.0984198365195089,0.0,0.0,0.0,0.0,0.0,0.2952599299311406,0.2952599999999999
K2SO4,25.0,0.09842,58.3,0.1968400010099796,0.0,0.0,0.0,0.0984198453874628,0.0,0.0,0.0,0.0,0.0,0.2952599760793034,0.2952599999999999
K2SO4,25.0,0.09842,105.5,0.1968400011316424,0.0,0.0,0.0,0.0984198378689873,0.0,0.0,0.0,0.0,0.0,0.2952599954104573,0.2952599999999999
K2SO4,25.0,0.09842,136.8,0.1968400012268972,0.0,0.0,0.0,0.0984198271559561,0.0,0.0,0.0,0.0,0.0,0.2952600008925848,0.2952599999999999
K2SO4,25.0,0.09842,163.3,0.1968400013157037,0.0,0.0,0.0,0.0984198147668817,0.0,0.0,0.0,0.0,0.0,0.2952600012010675,0.2952599999999999
K2SO4,25.0,0.09842,188.5,0.1968400014066406,0.0,0.0,0.0,0.0984198002308174,0.0,0.0,0.0,0.0,0.0,0.2952599978173742,0.2952599999999999
K2SO4,25.0,0.09842,214.5,0.1968400015065037,0.0,0.0,0.0,0.0984197824764,0.0,0.0,0.0,0.0,0.0,0.2952599905185437,0.2952599999999999
K2SO4,25.0,0.09842,260.6,0.1968400016954233,0.0,0.0,0.0,0.0984197444985342,0.0,0.0,0.0,0.0,0.0,0.2952599679300404,0.2952599999999999
K2SO4,25.0,0.09842,294.1,0.1968400018375194,0.0,0.0,0.0,0.0984197124149971,0.0,0.0,0.0,0.0,0.0,0.2952599439031792,0.2952599999999999
K2SO4,25.0,0.09842,312.8,0.1968400019162757,0.0,0.0,0.0,0.0984196932908241,0.0,0.0,0.0,0.0,0.0,0.2952599279024199,0.2952599999999999
K2SO4,25.0,0.09842,369.1,0.1968400021358892,0.0,0.0,0.0,0.0984196337295211,0.0,0.0,0.0,0.0,0.0,0.2952598708176691,0.2952599999999999
K2SO4,25.0,0.1048,0.1,0.2096000009850746,0.0,0.0,0.0,0.1047998321215096,0.0,0.0,0.0,0.0,0.0,0.3143999256015736,0.3144
K2SO4,25.0,0.2029,0.1,0.4058000022761434,0.0,0.0,0.0,0.2028997824826725,0.0,0.0,0.0,0.0,0.0,0.6086998774381343,0.6087
K2SO4,25.0,0.4783,0.1,0.9566000066109648,0.0,0.0,0.0,0.4782997080440652,0.0,0.0,0.0,0.0,0.0,1.4348998029902025,1.4349
K2SO4,35.0,0.000102,0.1,0.0002040000005458,0.0,0.0,0.0,0.000101998255576,0.0,0.0,0.0,0.0,0.0,0.0003061450360746,0.000306
K2SO4,35.0,0.00105,0.1,0.0021000000061321,0.0,0.0,0.0,0.001049984832388,0.0,0.0,0.0,0.0,0.0,0.0031501317489977,0.00315
K2SO4,35.0,0.01061,0.1,0.0212200000857745,0.0,0.0,0.0,0.0106099110096004,0.0,0.0,0.0,0.0,0.0,0.0318300464256506,0.03183
K2SO4,35.0,0.1048,0.1,0.2096000015656186,0.0,0.0,0.0,0.1047997088257271,0.0,0.0,0.0,0.0,0.0,0.3143998330398021,0.3144
K2SO4,35.0,0.2029,0.1,0.4058000036567751,0.0,0.0,0.0,0.2028996240552683,0.0,0.0,0.0,0.0,0.0,0.6086997501194774,0.6087
K2SO4,35.0,0.4783,0.1,0.9566000107846242,0.0,0.0,0.0,0.4782994958867451,0.0,0.0,0.0,0.0,0.0,1.4348996229368087,1.4349
K2SO4,45.0,0.000102,0.1,0.0002040000007599,0.0,0.0,0.0,0.0001019967679321,0.0,0.0,0.0,0.0,0.0,0.000306200322177,0.000306
K2SO4,45.0,0.00105,0.1,0.0021000000086598,0.0,0.0,0.0,0.0010499723238699,0.0,0.0,0.0,0.0,0.0,0.0031501735436449,0.00315
K2SO4,45.0,0.01061,0.1,0.0212200001270274,0.0,0.0,0.0,0.0106098454429214,0.0,0.0,0.0,0.0,0.0,0.0318300232201444,0.03183
K2SO4,45.0,0.1048,0.1,0.2096000024265604,0.0,0.0,0.0,0.104799514537452,0.0,0.0,0.0,0.0,0.0,0.3143996728880907,0.3144
K2SO4,45.0,0.2029,0.1,0.4058000057203877,0.0,0.0,0.0,0.2028993756617363,0.0,0.0,0.0,0.0,0.0,0.6086995366296986,0.6087
K2SO4,45.0,0.4783,0.1,0.9566000170913664,0.0,0.0,0.0,0.4782991641130646,0.0,0.0,0.0,0.0,0.0,1.4348993284882448,1.4349
K2SO4,70.0,0.000102,0.1,0.0002040000015361,0.0,0.0,0.0,0.0001019863116082,0.0,0.0,0.0,0.0,0.0,0.0003063905943618,0.000306
K2SO4,70.0,0.00105,0.1,0.002100000018529,0.0,0.0,0.0,0.0010498896847763,0.0,0.0,0.0,0.0,0.0,0.0031502691285042,0.00315
K2SO4,70.0,0.01061,0.1,0.0212200003144042,0.0,0.0,0.0,0.0106094715971085,0.0,0.0,0.0,0.0,0.0,0.0318297657532026,0.03183
K2SO4,70.0,0.1048,0.1,0.2096000066157676,0.0,0.0,0.0,0.1047984942666781,0.0,0.0,0.0,0.0,0.0,0.3143987438258884,0.3144
K2SO4,70.0,0.2029,0.1,0.4058000158545922,0.0,0.0,0.0,0.2028980815705185,0.0,0.0,0.0,0.0,0.0,0.6086983396931442,0.6087
K2SO4,70.0,0.4783,0.1,0.9566000484916072,0.0,0.0,0.0,0.4782974420314246,0.0,0.0,0.0,0.0,0.0,1.434897722007687,1.4349
K2SO4,90.0,0.000102,0.1,0.0002040000024352,0.0,0.0,0.0,0.0001019602379895,0.0,0.0,0.0,0.0,0.0,0.0003065830759994,0.000306
K2SO4,90.0,0.00105,0.1,0.0021000000317408,0.0,0.0,0.0,0.0010497045648817,0.0,0.0,0.0,0.0,0.0,0.0031502481041321,0.00315
K2SO4,90.0,0.01061,0.1,0.0212200006137829,0.0,0.0,0.0,0.010608769203828,0.0,0.0,0.0,0.0,0.0,0.0318291442161834,0.03183
K2SO4,90.0,0.1048,0.1,0.2096000136167041,0.0,0.0,0.0,0.1047967044680185,0.0,0.0,0.0,0.0,0.0,0.3143970217151939,0.3144
K2SO4,90.0,0.2029,0.1,0.4058000328689712,0.0,0.0,0.0,0.2028958259414555,0.0,0.0,0.0,0.0,0.0,0.6086961642064034,0.6087
K2SO4,90.0,0.4783,0.1,0.9566001016768124,0.0,0.0,0.0,0.4782944473422694,0.0,0.0,0.0,0.0,0.0,1.4348948452658077,1.4349
KCl,5.0,0.0001,0.1,0.0001000000000786,0.0001000000000786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001000436589976,0.0001
KCl,5.0,0.001,0.1,0.0010000000008048,0.0010000000008048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000446769959,0.001
KCl,5.0,0.01,0.1,0.0100000000085737,0.0100000000085737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100000475980925,0.01
KCl,5.0,0.1,0.1,0.1000000000972818,0.1000000000972818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000000540947343,0.1
KCl,5.0,0.5,0.1,0.5000000005156101,0.5000000005156101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000577547474,0.5
KCl,5.0,0.75,0.1,0.7500000007616819,0.7500000007616819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.750000057132467,0.75
KCl,5.0,1.0,0.1,1.0000000009894163,1.0000000009894163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000559081694,1.0
KCl,5.0,1.5,0.1,1.5000000013869497,1.5000000013869497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5000000527098396,1.5
KCl,10.0,0.0001,0.1,0.0001000000000988,0.0001000000000988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001000548522123,0.0001
KCl,10.0,0.001,0.1,0.0010000000010114,0.0010000000010114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001000056141031,0.001
KCl,10.0,0.01,0.1,0.0100000000107794,0.0100000000107794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100000598433581,0.01
KCl,10.0,0.1,0.1,0.1000000001225012,0.1000000001225012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000000681183363,0.1
KCl,10.0,0.5,0.1,0.5000000006512114,0.5000000006512114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000729437664,0.5
