Salt,Temperature_C,Molality_molkg,Pressure_MPa,m_free_K,m_free_Cl,m_free_Na,m_free_Mg,m_free_SO4,m_free_Ca,m_free_NH4,m_free_CO3,m_pair_KSO4,m_pair_NaSO4,m_pair_MgSO4,m_pair_CaSO4,m_pair_NaCO3,m_pair_MgCO3,m_pair_CaCO3,m_pair_NH4SO4,I_eff,I_formal
CaCl2,70.0,0.3773,0.1,0.0,0.698868984430197,0.0,0.0,0.0,0.32440506242580563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.023274572610746,1.1319000000000001
CaCl2,90.0,0.3773,0.1,0.0,0.686867327560902,0.0,0.0,0.0,0.3125340686587522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994021226547731,1.1319000000000001
CaSO4,5.0,7.6e-05,0.1,0.0,0.0,0.0,0.0,7.543054795878937e-05,7.5430700625094e-05,0.0,0.0,0.0,0.0,0.0,5.692743258677232e-07,0.0,0.0,0.0,0.0,0.0003017666966399332,0.000304
CaSO4,10.0,7.6e-05,0.1,0.0,0.0,0.0,0.0,7.542507675604274e-05,7.542529001836682e-05,0.0,0.0,0.0,0.0,0.0,5.746737770132982e-07,0.0,0.0,0.0,0.0,0.0003017563472425554,0.000304
CaSO4,25.0,7.6e-05,0.1,0.0,0.0,0.0,0.0,7.537950637831483e-05,7.53800794057874e-05,0.0,0.0,0.0,0.0,0.0,6.198172682546762e-07,0.0,0.0,0.0,0.0,0.0003016222248213773,0.000304
CaSO4,35.0,7.6e-05,0.1,0.0,0.0,0.0,0.0,7.532858333822502e-05,7.532966984697602e-05,0.0,0.0,0.0,0.0,0.0,6.701314835851124e-07,0.0,0.0,0.0,0.0,0.00030146428620292826,0.000304
CaSO4,45.0,7.6e-05,0.1,0.0,0.0,0.0,0.0,7.526172690831212e-05,7.526374907751463e-05,0.0,0.0,0.0,0.0,0.0,7.358816171524844e-07,0.0,0.0,0.0,0.0,0.0003012557970996002,0.000304
CaSO4,70.0,7.6e-05,0.1,0.0,0.0,0.0,0.0,7.501244872883106e-05,7.50212099824126e-05,0.0,0.0,0.0,0.0,0.0,9.772633637643605e-07,0.0,0.0,0.0,0.0,0.0003004775438514897,0.000304
CaSO4,90.0,7.6e-05,0.1,0.0,0.0,0.0,0.0,7.469375779678013e-05,7.47196325487566e-05,0.0,0.0,0.0,0.0,0.0,1.2761230031359446e-06,0.0,0.0,0.0,0.0,0.0002994740145367418,0.000304
CaSO4,5.0,0.00102,0.1,0.0,0.0,0.0,0.0,0.0009574924550792079,0.0009574940853211365,0.0,0.0,0.0,0.0,0.0,6.250563526425042e-05,0.0,0.0,0.0,0.0,0.0038300205164573864,0.00408
CaSO4,10.0,0.00102,0.1,0.0,0.0,0.0,0.0,0.0009571378587564689,0.0009571401298380831,0.0,0.0,0.0,0.0,0.0,6.285946623892055e-05,0.0,0.0,0.0,0.0,0.003828615828452827,0.00408
CaSO4,25.0,0.00102,0.1,0.0,0.0,0.0,0.0,0.0009533165351585862,0.0009533225408961786,0.0,0.0,0.0,0.0,0.0,6.667630604366002e-05,0.0,0.0,0.0,0.0,0.0038133903510747524,0.00408
CaSO4,35.0,0.00102,0.1,0.0,0.0,0.0,0.0,0.000948952288428019,0.0009489634881290672,0.0,0.0,0.0,0.0,0.0,7.103429292538211e-05,0.0,0.0,0.0,0.0,0.003795994258439145,0.00408
CaSO4,45.0,0.00102,0.1,0.0,0.0,0.0,0.0,0.0009433117428894576,0.0009433321383223805,0.0,0.0,0.0,0.0,0.0,7.666372769861935e-05,0.0,0.0,0.0,0.0,0.0037735166705160023,0.00408
CaSO4,70.0,0.00102,0.1,0.0,0.0,0.0,0.0,0.0009235123433163364,0.0009235936703837371,0.0,0.0,0.0,0.0,0.0,9.638895830300225e-05,0.0,0.0,0.0,0.0,0.0036946986951158444,0.00408
