Salt,Temperature_C,Molality_molkg,Pressure_MPa,m_free_K,m_free_Cl,m_free_Na,m_free_Mg,m_free_SO4,m_free_Ca,m_free_NH4,m_free_CO3,m_pair_KSO4,m_pair_NaSO4,m_pair_MgSO4,m_pair_CaSO4,m_pair_NaCO3,m_pair_MgCO3,m_pair_CaCO3,m_pair_NH4SO4,I_eff,I_formal
KCl,90.0,1.0,0.1,1.000000017320074,1.000000017320074,1.000000017320074e-16,1.0000000173200746e-16,1.000000017320074e-16,1.0000000173200746e-16,1.000000017320074e-16,1.000000017320074e-16,1.000000017320074e-16,1.000000017320074e-16,1.000000017320074e-16,1.000000017320074e-16,1.000000017320074e-16,1.000000017320074e-16,1.000000017320074e-16,1.000000017320074e-16,1.0000009786918587,1.0
NaCl,5.0,0.000104,0.1,1.0000000007842944e-16,0.0001040000000815666,0.0001040000000815666,1.0000000007842947e-16,1.0000000007842944e-16,1.0000000007842947e-16,1.0000000007842944e-16,1.0000000007842944e-16,1.0000000007842944e-16,1.0000000007842944e-16,1.0000000007842944e-16,1.0000000007842944e-16,1.0000000007842944e-16,1.0000000007842944e-16,1.0000000007842944e-16,1.0000000007842944e-16,0.00010404353329178877,0.000104
NaCl,10.0,0.000104,0.1,1.0000000009856396e-16,0.00010400000010250651,0.00010400000010250651,1.0000000009856401e-16,1.0000000009856396e-16,1.0000000009856401e-16,1.0000000009856396e-16,1.0000000009856396e-16,1.0000000009856396e-16,1.0000000009856396e-16,1.0000000009856396e-16,1.0000000009856396e-16,1.0000000009856396e-16,1.0000000009856396e-16,1.0000000009856396e-16,1.0000000009856396e-16,0.00010405470922842479,0.000104
NaCl,25.0,0.000104,0.1,1.0000000018238434e-16,0.00010400000018967973,0.00010400000018967973,1.0000000018238442e-16,1.0000000018238434e-16,1.0000000018238442e-16,1.0000000018238434e-16,1.0000000018238434e-16,1.0000000018238434e-16,1.0000000018238434e-16,1.0000000018238434e-16,1.0000000018238434e-16,1.0000000018238434e-16,1.0000000018238434e-16,1.0000000018238434e-16,1.0000000018238434e-16,0.00010410123484715813,0.000104
NaCl,35.0,0.000104,0.1,1.0000000026127047e-16,0.0001040000002717213,0.0001040000002717213,1.0000000026127053e-16,1.0000000026127047e-16,1.0000000026127053e-16,1.0000000026127047e-16,1.0000000026127047e-16,1.0000000026127047e-16,1.0000000026127047e-16,1.0000000026127047e-16,1.0000000026127047e-16,1.0000000026127047e-16,1.0000000026127047e-16,1.0000000026127047e-16,1.0000000026127047e-16,0.00010414502163379767,0.000104
NaCl,45.0,0.000104,0.1,1.0000000036146776e-16,0.00010400000037592647,0.00010400000037592647,1.000000003614678e-16,1.0000000036146776e-16,1.000000003614678e-16,1.0000000036146776e-16,1.0000000036146776e-16,1.0000000036146776e-16,1.0000000036146776e-16,1.0000000036146776e-16,1.0000000036146776e-16,1.0000000036146776e-16,1.0000000036146776e-16,1.0000000036146776e-16,1.0000000036146776e-16,0.00010420063745836281,0.000104
NaCl,70.0,0.000104,0.1,1.0000000071647997e-16,0.00010400000074513916,0.00010400000074513916,1.0000000071648003e-16,1.0000000071647997e-16,1.0000000071648003e-16,1.0000000071647997e-16,1.0000000071647997e-16,1.0000000071647997e-16,1.0000000071647997e-16,1.0000000071647997e-16,1.0000000071647997e-16,1.0000000071647997e-16,1.0000000071647997e-16,1.0000000071647997e-16,1.0000000071647997e-16,0.00010439769167414893,0.000104
NaCl,90.0,0.000104,0.1,1.0000000111258257e-16,0.00010400000115708587,0.00010400000115708587,1.0000000111258262e-16,1.0000000111258273e-16,1.0000000111258262e-16,1.0000000111258257e-16,1.0000000111258257e-16,1.0000000111258257e-16,1.0000000111258257e-16,1.0000000111258257e-16,1.0000000111258257e-16,1.0000000111258257e-16,1.0000000111258257e-16,1.0000000111258257e-16,1.0000000111258257e-16,0.00010461755365594042,0.000104
NaCl,5.0,0.00099,0.1,1.0000000008019725e-16,0.0009900000007939528,0.0009900000007939528,1.000000000801973e-16,1.0000000008019725e-16,1.000000000801973e-16,1.0000000008019725e-16,1.0000000008019725e-16,1.0000000008019725e-16,1.0000000008019725e-16,1.0000000008019725e-16,1.0000000008019725e-16,1.0000000008019725e-16,1.0000000008019725e-16,1.0000000008019725e-16,1.0000000008019725e-16,0.0009900445152567854,0.00099
NaCl,10.0,0.00099,0.1,1.0000000010080163e-16,0.000990000000997936,0.000990000000997936,1.0000000010080167e-16,1.0000000010080167e-16,1.0000000010080167e-16,1.0000000010080163e-16,1.0000000010080163e-16,1.0000000010080163e-16,1.0000000010080163e-16,1.0000000010080163e-16,1.0000000010080163e-16,1.0000000010080163e-16,1.0000000010080163e-16,1.0000000010080163e-16,1.0000000010080163e-16,0.0009900559521767026,0.00099
NaCl,25.0,0.00099,0.1,1.0000000018662461e-16,0.0009900000018475837,0.0009900000018475837,1.0000000018662466e-16,1.000000001866248e-16,1.0000000018662466e-16,1.0000000018662461e-16,1.0000000018662461e-16,1.0000000018662461e-16,1.0000000018662461e-16,1.0000000018662461e-16,1.0000000018662461e-16,1.0000000018662461e-16,1.0000000018662461e-16,1.0000000018662461e-16,1.0000000018662461e-16,0.0009901035901131114,0.00099
NaCl,35.0,0.00099,0.1,1.0000000026745254e-16,0.0009900000026477802,0.0009900000026477802,1.000000002674526e-16,1.000000002674526e-16,1.000000002674526e-16,1.0000000026745254e-16,1.0000000026745254e-16,1.0000000026745254e-16,1.0000000026745254e-16,1.0000000026745254e-16,1.0000000026745254e-16,1.0000000026745254e-16,1.0000000026745254e-16,1.0000000026745254e-16,1.0000000026745254e-16,0.0009901484554408326,0.00099
