Salt,Temperature_C,Molality_molkg,Pressure_MPa,m_free_K,m_free_Cl,m_free_Na,m_free_Mg,m_free_SO4,m_free_Ca,m_free_NH4,m_free_CO3,m_pair_KSO4,m_pair_NaSO4,m_pair_MgSO4,m_pair_CaSO4,m_pair_NaCO3,m_pair_MgCO3,m_pair_CaCO3,m_pair_NH4SO4,I_eff,I_formal
MgSO4,-3.0,1.6616,0.1,1.0000000073666489e-16,1.0000000073666489e-16,1.0000000073666492e-16,0.332427573150165,0.33242767788335426,1.0000000073666489e-16,1.0000000073666489e-16,1.0000000073666489e-16,1.0000000073666489e-16,1.0000000073666489e-16,1.329172046301183,1.0000000073666492e-16,1.0000000073666489e-16,1.0000000073666489e-16,1.0000000073666489e-16,1.0000000073666489e-16,1.3297109109618483,6.6464
MgSO4,-1.0,1.6616,0.1,1.0000000081002445e-16,1.0000000081002445e-16,1.000000008100245e-16,0.3225440451316298,0.322544157873598,1.0000000081002445e-16,1.0000000081002445e-16,1.0000000081002445e-16,1.0000000081002445e-16,1.0000000081002445e-16,1.3390555368575412,1.000000008100245e-16,1.0000000081002445e-16,1.0000000081002445e-16,1.0000000081002445e-16,1.0000000081002445e-16,1.2901768556243867,6.6464
MgSO4,5.0,1.6616,0.1,1.0000000073091786e-16,1.0000000073091786e-16,1.0000000073091792e-16,0.06123681979139487,0.06123687862727679,1.0000000073091786e-16,1.0000000073091786e-16,1.0000000073091786e-16,1.0000000073091786e-16,1.0000000073091786e-16,1.6003628089251976,1.0000000073091792e-16,1.0000000073091786e-16,1.0000000073091786e-16,1.0000000073091786e-16,1.0000000073091786e-16,0.2449478025422029,6.6464
MgSO4,20.0,1.6616,0.1,1.0000000208982057e-16,1.0000000208982057e-16,1.000000020898206e-16,0.23968779006496305,0.23968801454179636,1.0000000208982057e-16,1.0000000208982057e-16,1.0000000208982057e-16,1.0000000208982057e-16,1.0000000208982057e-16,1.4219111391589023,1.000000020898206e-16,1.0000000208982057e-16,1.0000000208982057e-16,1.0000000208982057e-16,1.0000000208982057e-16,0.9587527691938547,6.6464
MgSO4,25.0,1.6616,0.1,1.0000000258879817e-16,1.0000000258879817e-16,1.0000000258879822e-16,0.22457412209515598,0.2245743808682752,1.0000000258879817e-16,1.0000000258879817e-16,1.0000000258879817e-16,1.0000000258879817e-16,1.0000000258879817e-16,1.437024552339968,1.0000000258879822e-16,1.0000000258879817e-16,1.0000000258879817e-16,1.0000000258879817e-16,1.0000000258879817e-16,0.8982984428707996,6.6464
MgSO4,22.0,0.8343097362503598,200.0,1.0000000159841128e-16,1.0000000159841128e-16,1.0000000159841131e-16,0.2194924122329735,0.21949298000637404,1.0000000159841131e-16,1.0000000159841128e-16,1.0000000159841128e-16,1.0000000159841128e-16,1.0000000159841128e-16,0.6148165400189237,1.0000000159841128e-16,1.0000000159841128e-16,1.0000000159841128e-16,1.0000000159841128e-16,1.0000000159841128e-16,0.8779716716963204,3.337238945001439
MgSO4,22.0,0.7821633395692291,500.0,1.0000000246614143e-16,1.0000000246614143e-16,1.0000000246614143e-16,0.3484866606193264,0.348487958247206,1.0000000246614147e-16,1.0000000246614143e-16,1.0000000246614143e-16,1.0000000246614143e-16,1.0000000246614147e-16,0.4336753858459002,1.0000000246614143e-16,1.0000000246614143e-16,1.0000000246614143e-16,1.0000000246614143e-16,1.0000000246614143e-16,1.3939506065948815,3.1286533582769165
MgSO4,22.0,0.7464473881251529,800.0,1.0000000191504912e-16,1.0000000191504912e-16,1.0000000191504912e-16,0.49758745923565406,0.4975885100570147,1.0000000191504917e-16,1.0000000191504912e-16,1.0000000191504912e-16,1.0000000191504912e-16,1.0000000191504917e-16,0.2488588920933547,1.0000000191504912e-16,1.0000000191504912e-16,1.0000000191504912e-16,1.0000000191504912e-16,1.0000000191504912e-16,1.990353001556668,2.9857895525006115
MgSO4,22.0,0.7280462078668031,1000.0,1.0000000161928309e-16,1.0000000161928309e-16,1.0000000161928309e-16,0.5712302421003148,0.5712311367987652,1.0000000161928314e-16,1.0000000161928309e-16,1.0000000161928309e-16,1.0000000161928309e-16,1.0000000161928314e-16,0.15681508284038911,1.0000000161928309e-16,1.0000000161928309e-16,1.0000000161928309e-16,1.0000000161928309e-16,1.0000000161928309e-16,2.28492365660095,2.9121848314672123
MgSO4,15.0,0.8320375991142251,200.0,1.0000000124959476e-16,1.0000000124959476e-16,1.0000000124959482e-16,0.25896631619988475,0.2589668122443102,1.0000000124959482e-16,1.0000000124959476e-16,1.0000000124959476e-16,1.0000000124959476e-16,1.0000000124959476e-16,0.573070652343374,1.0000000124959476e-16,1.0000000124959476e-16,1.0000000124959476e-16,1.0000000124959476e-16,1.0000000124959476e-16,1.0358669504911626,3.3281503964569006
