Salt,Temperature_C,Molality_molkg,Pressure_MPa,m_free_K,m_free_Cl,m_free_Na,m_free_Mg,m_free_SO4,m_free_Ca,m_free_NH4,m_free_CO3,m_pair_KSO4,m_pair_NaSO4,m_pair_MgSO4,m_pair_CaSO4,m_pair_NaCO3,m_pair_MgCO3,m_pair_CaCO3,m_pair_NH4SO4,I_eff,I_formal
MgSO4,5.0,1.4124,0.1,1.0000000230424766e-16,1.0000000230424766e-16,1.000000023042477e-16,0.7459802645768312,0.7459806142749915,1.0000000230424766e-16,1.0000000230424766e-16,1.0000000230424766e-16,1.0000000230424766e-16,1.0000000230424766e-16,0.6664185022400962,1.000000023042477e-16,1.0000000230424766e-16,1.0000000230424766e-16,1.0000000230424766e-16,1.0000000230424766e-16,2.9839230367043448,5.6496
MgSO4,20.0,1.4124,0.1,1.0000000467419551e-16,1.0000000467419551e-16,1.0000000467419557e-16,0.6600612076389395,0.6600617706205092,1.0000000467419551e-16,1.0000000467419551e-16,1.0000000467419551e-16,1.0000000467419551e-16,1.0000000467419551e-16,0.7523362938131699,1.0000000467419557e-16,1.0000000467419551e-16,1.0000000467419551e-16,1.0000000467419551e-16,1.0000000467419551e-16,2.6402485509879816,5.6496
MgSO4,25.0,1.4124,0.1,1.0000000586107391e-16,1.0000000586107391e-16,1.0000000586107396e-16,0.6347586223235352,0.6347592706662164,1.0000000586107391e-16,1.0000000586107391e-16,1.0000000586107391e-16,1.0000000586107391e-16,1.0000000586107391e-16,0.7776382454314956,1.0000000586107396e-16,1.0000000586107391e-16,1.0000000586107391e-16,1.0000000586107391e-16,1.0000000586107391e-16,2.539039039239874,5.6496
MgSO4,-10.0,1.6616,0.1,1.0000000098290557e-16,1.0000000098290557e-16,1.0000000098290562e-16,0.23146304910464952,0.23146308197750778,1.0000000098290557e-16,1.0000000098290557e-16,1.0000000098290557e-16,1.0000000098290557e-16,1.0000000098290557e-16,1.430136430958757,1.0000000098290562e-16,1.0000000098290557e-16,1.0000000098290557e-16,1.0000000098290557e-16,1.0000000098290557e-16,0.9258528077380161,6.6464
MgSO4,-6.0,1.6616,0.1,1.0000000148232382e-16,1.0000000148232382e-16,1.0000000148232387e-16,0.9171727763912066,0.9171730516393909,1.0000000148232382e-16,1.0000000148232382e-16,1.0000000148232382e-16,1.0000000148232382e-16,1.0000000148232382e-16,0.7444264312579074,1.0000000148232387e-16,1.0000000148232382e-16,1.0000000148232382e-16,1.0000000148232382e-16,1.0000000148232382e-16,3.6686924788430684,6.6464
MgSO4,-3.0,1.6616,0.1,1.0000000172448442e-16,1.0000000172448442e-16,1.0000000172448447e-16,0.893511661435743,0.893511969400581,1.0000000172448442e-16,1.0000000172448442e-16,1.0000000172448442e-16,1.0000000172448442e-16,1.0000000172448442e-16,0.7680874170832905,1.0000000172448447e-16,1.0000000172448442e-16,1.0000000172448442e-16,1.0000000172448442e-16,1.0000000172448442e-16,3.5740482188687106,6.6464
MgSO4,-1.0,1.6616,0.1,1.0000000190510739e-16,1.0000000190510739e-16,1.0000000190510743e-16,0.8781615301613408,0.8781618613701919,1.0000000190510739e-16,1.0000000190510739e-16,1.0000000190510739e-16,1.0000000190510739e-16,1.0000000190510739e-16,0.7834374520637372,1.0000000190510743e-16,1.0000000190510739e-16,1.0000000190510739e-16,1.0000000190510739e-16,1.0000000190510739e-16,3.5126478405160997,6.6464
MgSO4,5.0,1.6616,0.1,1.0000000255407099e-16,1.0000000255407099e-16,1.0000000255407105e-16,0.834146656582616,0.8341470646250948,1.0000000255407099e-16,1.0000000255407099e-16,1.0000000255407099e-16,1.0000000255407099e-16,1.0000000255407099e-16,0.8274519797754912,1.0000000255407105e-16,1.0000000255407099e-16,1.0000000255407099e-16,1.0000000255407099e-16,1.0000000255407099e-16,3.3365888600835993,6.6464
MgSO4,20.0,1.6616,0.1,1.0000000514472298e-16,1.0000000514472298e-16,1.0000000514472301e-16,0.7371454294131734,0.737146078100529,1.0000000514472298e-16,1.0000000514472298e-16,1.0000000514472298e-16,1.0000000514472298e-16,1.0000000514472298e-16,0.9244518269494969,1.0000000514472301e-16,1.0000000514472298e-16,1.0000000514472298e-16,1.0000000514472298e-16,1.0000000514472298e-16,2.948585870668486,6.6464
MgSO4,25.0,1.6616,0.1,1.000000064394956e-16,1.000000064394956e-16,1.0000000643949565e-16,0.7087481494553579,0.7087488939862943,1.000000064394956e-16,1.000000064394956e-16,1.000000064394956e-16,1.000000064394956e-16,1.000000064394956e-16,0.9528484172821481,1.0000000643949565e-16,1.000000064394956e-16,1.000000064394956e-16,1.000000064394956e-16,1.000000064394956e-16,2.8349976612036873,6.6464
MgSO4,22.0,0.8343097362503598,200.0,1.0000000313637451e-16,1.0000000313637451e-16,1.0000000313637456e-16,0.5530746212846768,0.553075790108449,1.0000000313637451e-16,1.0000000313637451e-16,1.0000000313637451e-16,1.0000000313637451e-16,1.0000000313637451e-16,0.2812334552140549,1.0000000313637456e-16,1.0000000313637451e-16,1.0000000313637451e-16,1.0000000313637451e-16,1.0000000313637451e-16,2.2123025636690796,3.337238945001439
MgSO4,22.0,0.7821633395692291,500.0,1.0000000417213515e-16,1.0000000417213515e-16,1.0000000417213515e-16,0.6484777666425732,0.6484800210975666,1.0000000417213518e-16,1.0000000417213515e-16,1.0000000417213515e-16,1.0000000417213515e-16,1.0000000417213518e-16,0.13368332562045634,1.0000000417213515e-16,1.0000000417213515e-16,1.0000000417213515e-16,1.0000000417213515e-16,1.0000000417213515e-16,2.5939178912746526,3.1286533582769165
MgSO4,22.0,0.7464473881251529,800.0,1.0000000266666815e-16,1.0000000266666815e-16,1.0000000266666815e-16,0.6973781945008156,0.6973796655727801,1.000000026666682e-16,1.0000000266666815e-16,1.0000000266666815e-16,1.0000000266666815e-16,1.000000026666682e-16,0.04906774212802303,1.0000000266666815e-16,1.0000000266666815e-16,1.0000000266666815e-16,1.0000000266666815e-16,1.0000000266666815e-16,2.7895172003137962,2.9857895525006115
MgSO4,22.0,0.7280462078668031,1000.0,1.0000000201019497e-16,1.0000000201019497e-16,1.0000000201019497e-16,0.7036778120118644,0.7036789244441825,1.00000002010195e-16,1.0000000201019497e-16,1.0000000201019497e-16,1.0000000201019497e-16,1.00000002010195e-16,0.0243672980401811,1.0000000201019497e-16,1.0000000201019497e-16,1.0000000201019497e-16,1.0000000201019497e-16,1.0000000201019497e-16,2.814714588695264,2.9121848314672123
MgSO4,15.0,0.8320375991142251,200.0,1.0000000237300343e-16,1.0000000237300343e-16,1.0000000237300346e-16,0.5976199239957606,0.5976209065881228,1.0000000237300346e-16,1.0000000237300343e-16,1.0000000237300343e-16,1.0000000237300343e-16,1.0000000237300343e-16,0.2344164095919518,1.0000000237300343e-16,1.0000000237300343e-16,1.0000000237300343e-16,1.0000000237300343e-16,1.0000000237300343e-16,2.3904829783321824,3.3281503964569006
MgSO4,15.0,0.7798226786031666,500.0,1.0000000347076889e-16,1.0000000347076889e-16,1.0000000347076889e-16,0.7007531018312871,0.7007550073885417,1.0000000347076894e-16,1.0000000347076889e-16,1.0000000347076889e-16,1.0000000347076889e-16,1.0000000347076894e-16,0.0790676888981918,1.0000000347076889e-16,1.0000000347076889e-16,1.0000000347076889e-16,1.0000000347076889e-16,1.0000000347076889e-16,2.80301814493216,3.1192907144126663
MgSO4,15.0,0.7443778527041977,800.0,1.0000000222977187e-16,1.0000000222977187e-16,1.0000000222977187e-16,0.7257800066764393,0.7257812428710353,1.0000000222977191e-16,1.0000000222977187e-16,1.0000000222977187e-16,1.0000000222977187e-16,1.0000000222977191e-16,0.01859662635769721,1.0000000222977187e-16,1.0000000222977187e-16,1.0000000222977187e-16,1.0000000222977187e-16,1.0000000222977187e-16,2.903123736756958,2.9775114108167906
MgSO4,10.0,0.8304778050757311,200.0,1.0000000194420313e-16,1.0000000194420313e-16,1.0000000194420318e-16,0.6319322777620839,0.631933137738566,1.0000000194420318e-16,1.0000000194420313e-16,1.0000000194420313e-16,1.0000000194420313e-16,1.0000000194420313e-16,0.19854448485665221,1.0000000194420313e-16,1.0000000194420313e-16,1.0000000194420313e-16,1.0000000194420313e-16,1.0000000194420313e-16,2.5277319101548983,3.3219112203029244
MgSO4,10.0,0.7783839618099738,500.0,1.0000000307636692e-16,1.0000000307636692e-16,1.0000000307636697e-16,0.7302511850895667,0.7302528839741059,1.0000000307636697e-16,1.0000000307636692e-16,1.0000000307636692e-16,1.0000000307636692e-16,1.0000000307636692e-16,0.04813109756010081,1.0000000307636692e-16,1.0000000307636692e-16,1.0000000307636692e-16,1.0000000307636692e-16,1.0000000307636692e-16,2.921009845702237,3.1135358472398953
